initializing...
output file is /home/zzha/reporter_seq/tmp/cloud/1042_tag.csv
connecting to database ...schema is modencode_experiment_1042_data,public
database connected.
Celniker/RNA:83 574:Celniker/RNA:83 1027 
Celniker/RNA:83 574:Celniker/RNA:83 1028 
Celniker/RNA:83 574:Celniker/RNA:83 1029 
Celniker/RNA:83 574:Celniker/RNA:83 1030 
Celniker/RNA:83 574:Celniker/RNA:83 1031 
Celniker/RNA:83 574:Celniker/RNA:83 1032 
Celniker/RNA:83 574:Celniker/RNA:83 1033 
Celniker/RNA:83 574:Celniker/RNA:83 1034 
Celniker/RNA:83 574:Celniker/RNA:83 1035 
Celniker/RNA:83 574:Celniker/RNA:83 1036 
Celniker/RNA:83 574:Celniker/RNA:83 1037 
Celniker/RNA:83 574:Celniker/RNA:83 1038 
Celniker/RNA:83 574:Celniker/RNA:83 1039 
Celniker/RNA:83 574:Celniker/RNA:83 1040 
Celniker/RNA:83 574:Celniker/RNA:83 1041 
Celniker/RNA:83 574:Celniker/RNA:83 1042 
Celniker/RNA:83 574:Celniker/RNA:83 1043 
Celniker/RNA:83 574:Celniker/RNA:83 1044 
Celniker/RNA:83 574:Celniker/RNA:83 1045 
Celniker/RNA:83 574:Celniker/RNA:83 1046 
Celniker/RNA:83 574:Celniker/RNA:83 1047 
Celniker/RNA:83 574:Celniker/RNA:83 1048 
Celniker/RNA:83 574:Celniker/RNA:83 1049 
Celniker/RNA:83 574:Celniker/RNA:83 1050 
Celniker/RNA:83 574:Celniker/RNA:83 1051 
Celniker/RNA:83 574:Celniker/RNA:83 1052 
Celniker/RNA:83 574:Celniker/RNA:83 1053 
Celniker/RNA:83 574:Celniker/RNA:83 1054 
Celniker/RNA:83 574:Celniker/RNA:83 1055 
Celniker/RNA:83 574:Celniker/RNA:83 1056 
Celniker/RNA:83 574:Celniker/RNA:83 1057 
Celniker/RNA:83 574:Celniker/RNA:83 1058 
Celniker/RNA:83 574:Celniker/RNA:83 1059 
Celniker/RNA:83 574:Celniker/RNA:83 1060 
Celniker/RNA:83 574:Celniker/RNA:83 1061 
Celniker/RNA:83 574:Celniker/RNA:83 1062 
Celniker/RNA:83 574:Celniker/RNA:83 1063 
Celniker/RNA:83 574:Celniker/RNA:83 1064 
Celniker/RNA:83 574:Celniker/RNA:83 1065 
Celniker/RNA:83 574:Celniker/RNA:83 1066 
Celniker/RNA:83 574:Celniker/RNA:83 1067 
Celniker/RNA:83 574:Celniker/RNA:83 1068 
Celniker/RNA:83 574:Celniker/RNA:83 1069 
Celniker/RNA:83 574:Celniker/RNA:83 1070 
Celniker/RNA:83 574:Celniker/RNA:83 1071 
Celniker/RNA:83 574:Celniker/RNA:83 1072 
Celniker/RNA:83 574:Celniker/RNA:83 1073 
Celniker/RNA:83 574:Celniker/RNA:83 1074 
Celniker/RNA:83 574:Celniker/RNA:83 1075 
Celniker/RNA:83 574:Celniker/RNA:83 1076 
Celniker/RNA:83 574:Celniker/RNA:83 1077 
Celniker/RNA:83 574:Celniker/RNA:83 1078 
Celniker/RNA:83 574:Celniker/RNA:83 1079 
Celniker/RNA:83 574:Celniker/RNA:83 1080 
Celniker/RNA:83 574:Celniker/RNA:83 1081 
Celniker/RNA:83 574:Celniker/RNA:83 1082 
Celniker/RNA:83 574:Celniker/RNA:83 1083 
Celniker/RNA:83 574:Celniker/RNA:83 1084 
Celniker/RNA:83 574:Celniker/RNA:83 1085 
Celniker/RNA:83 574:Celniker/RNA:83 1086 
Celniker/RNA:83 574:Celniker/RNA:83 1087 
Celniker/RNA:83 574:Celniker/RNA:83 1088 
Celniker/RNA:83 574:Celniker/RNA:83 1089 
Celniker/RNA:83 574:Celniker/RNA:83 1090 
Celniker/RNA:83 574:Celniker/RNA:83 1091 
Celniker/RNA:83 574:Celniker/RNA:83 1092 
Celniker/RNA:83 574:Celniker/RNA:83 1093 
Celniker/RNA:83 574:Celniker/RNA:83 1094 
Celniker/RNA:83 574:Celniker/RNA:83 1095 
Celniker/RNA:83 574:Celniker/RNA:83 1096 
Celniker/RNA:83 574:Celniker/RNA:83 1097 
Celniker/RNA:83 574:Celniker/RNA:83 1098 
Celniker/RNA:83 574:Celniker/RNA:83 1099 
Celniker/RNA:83 574:Celniker/RNA:83 1100 
Celniker/RNA:83 574:Celniker/RNA:83 1101 
Celniker/RNA:83 574:Celniker/RNA:83 1102 
Celniker/RNA:83 574:Celniker/RNA:83 1103 
Celniker/RNA:83 574:Celniker/RNA:83 1104 
Celniker/RNA:83 574:Celniker/RNA:83 1105 
Celniker/RNA:83 574:Celniker/RNA:83 1106 
Celniker/RNA:83 574:Celniker/RNA:83 1107 
Celniker/RNA:83 574:Celniker/RNA:83 1108 
Celniker/RNA:83 574:Celniker/RNA:83 1109 
Celniker/RNA:83 574:Celniker/RNA:83 1110 
Celniker/RNA:83 574:Celniker/RNA:83 1111 
Celniker/RNA:83 574:Celniker/RNA:83 1112 
Celniker/RNA:83 574:Celniker/RNA:83 1113 
Celniker/RNA:83 574:Celniker/RNA:83 1114 
Celniker/RNA:83 574:Celniker/RNA:83 1115 
Celniker/RNA:83 574:Celniker/RNA:83 1116 
Celniker/RNA:83 574:Celniker/RNA:83 1117 
Celniker/RNA:83 574:Celniker/RNA:83 1118 
Celniker/RNA:83 574:Celniker/RNA:83 1119 
Celniker/RNA:83 574:Celniker/RNA:83 1120 
Celniker/RNA:83 574:Celniker/RNA:83 1121 
Celniker/RNA:83 574:Celniker/RNA:83 1122 
Celniker/RNA:83 574:Celniker/RNA:83 1123 
Celniker/RNA:83 574:Celniker/RNA:83 1124 
Celniker/RNA:83 574:Celniker/RNA:83 1125 
Celniker/RNA:83 574:Celniker/RNA:83 1126 
Celniker/RNA:83 574:Celniker/RNA:83 1127 
Celniker/RNA:83 574:Celniker/RNA:83 1128 
Celniker/RNA:83 574:Celniker/RNA:83 1129 
Celniker/RNA:83 574:Celniker/RNA:83 1130 
Celniker/RNA:83 574:Celniker/RNA:83 1131 
Celniker/RNA:83 574:Celniker/RNA:83 1132 
Celniker/RNA:83 574:Celniker/RNA:83 1133 
Celniker/RNA:83 574:Celniker/RNA:83 1134 
Celniker/RNA:83 574:Celniker/RNA:83 1135 
Celniker/RNA:83 574:Celniker/RNA:83 1136 
Celniker/RNA:83 574:Celniker/RNA:83 1137 
Celniker/RNA:83 574:Celniker/RNA:83 1138 
Celniker/RNA:83 574:Celniker/RNA:83 1139 
Celniker/RNA:83 574:Celniker/RNA:83 1140 
Celniker/RNA:83 574:Celniker/RNA:83 1141 
Celniker/RNA:83 574:Celniker/RNA:83 1142 
Celniker/RNA:83 574:Celniker/RNA:83 1143 
Celniker/RNA:83 574:Celniker/RNA:83 1144 
Celniker/RNA:83 574:Celniker/RNA:83 1145 
Celniker/RNA:83 574:Celniker/RNA:83 1146 
Celniker/RNA:83 574:Celniker/RNA:83 1147 
Celniker/RNA:83 574:Celniker/RNA:83 1148 
Celniker/RNA:83 574:Celniker/RNA:83 1149 
Celniker/RNA:83 574:Celniker/RNA:83 1150 
Celniker/RNA:83 574:Celniker/RNA:83 1151 
Celniker/RNA:83 574:Celniker/RNA:83 1152 
Celniker/RNA:83 574:Celniker/RNA:83 1153 
Celniker/RNA:83 574:Celniker/RNA:83 1154 
Celniker/RNA:83 574:Celniker/RNA:83 1155 
Celniker/RNA:83 574:Celniker/RNA:83 1156 
Celniker/RNA:83 574:Celniker/RNA:83 1157 
Celniker/RNA:83 574:Celniker/RNA:83 1158 
Celniker/RNA:83 574:Celniker/RNA:83 1159 
Celniker/RNA:83 574:Celniker/RNA:83 1160 
Celniker/RNA:83 574:Celniker/RNA:83 1161 
Celniker/RNA:83 574:Celniker/RNA:83 1162 
Celniker/RNA:83 574:Celniker/RNA:83 1163 
Celniker/RNA:83 574:Celniker/RNA:83 1164 
Celniker/RNA:83 574:Celniker/RNA:83 1165 
Celniker/RNA:83 574:Celniker/RNA:83 1166 
Celniker/RNA:83 574:Celniker/RNA:83 1167 
Celniker/RNA:83 574:Celniker/RNA:83 1168 
Celniker/RNA:83 574:Celniker/RNA:83 1169 
Celniker/RNA:83 574:Celniker/RNA:83 1170 
Celniker/RNA:83 574:Celniker/RNA:83 1171 
Celniker/RNA:83 574:Celniker/RNA:83 1172 
Celniker/RNA:83 574:Celniker/RNA:83 1173 
Celniker/RNA:83 574:Celniker/RNA:83 1174 
Celniker/RNA:83 574:Celniker/RNA:83 1175 
Celniker/RNA:83 574:Celniker/RNA:83 1176 
Celniker/RNA:83 574:Celniker/RNA:83 1177 
Celniker/RNA:83 574:Celniker/RNA:83 1178 
Celniker/RNA:83 574:Celniker/RNA:83 1179 
Celniker/RNA:83 574:Celniker/RNA:83 1180 
Celniker/RNA:83 574:Celniker/RNA:83 1181 
Celniker/RNA:83 574:Celniker/RNA:83 1182 
Celniker/RNA:83 574:Celniker/RNA:83 1183 
Celniker/RNA:83 574:Celniker/RNA:83 1184 
Celniker/RNA:83 574:Celniker/RNA:83 1185 
Celniker/RNA:83 574:Celniker/RNA:83 1186 
Celniker/RNA:83 574:Celniker/RNA:83 1187 
Celniker/RNA:83 574:Celniker/RNA:83 1188 
Celniker/RNA:83 574:Celniker/RNA:83 1189 
Celniker/RNA:83 574:Celniker/RNA:83 1190 
Celniker/RNA:83 574:Celniker/RNA:83 1191 
Celniker/RNA:83 574:Celniker/RNA:83 1192 
Celniker/RNA:83 574:Celniker/RNA:83 1193 
Celniker/RNA:83 574:Celniker/RNA:83 1194 
Celniker/RNA:83 574:Celniker/RNA:83 1195 
Celniker/RNA:83 574:Celniker/RNA:83 1196 
Celniker/RNA:83 574:Celniker/RNA:83 1197 
Celniker/RNA:83 574:Celniker/RNA:83 1198 
Celniker/RNA:83 574:Celniker/RNA:83 1199 
Celniker/RNA:83 574:Celniker/RNA:83 1200 
Celniker/RNA:83 574:Celniker/RNA:83 1201 
Celniker/RNA:83 574:Celniker/RNA:83 1202 
Celniker/RNA:83 574:Celniker/RNA:83 1203 
Celniker/RNA:83 574:Celniker/RNA:83 1204 
Celniker/RNA:83 574:Celniker/RNA:83 1205 
Celniker/RNA:83 574:Celniker/RNA:83 1206 
Celniker/RNA:83 574:Celniker/RNA:83 1207 
Celniker/RNA:83 574:Celniker/RNA:83 1208 
Celniker/RNA:83 574:Celniker/RNA:83 1209 
Celniker/RNA:83 574:Celniker/RNA:83 1210 
Celniker/RNA:83 574:Celniker/RNA:83 1211 
Celniker/RNA:83 574:Celniker/RNA:83 1212 
Celniker/RNA:83 574:Celniker/RNA:83 1213 
Celniker/RNA:83 574:Celniker/RNA:83 1214 
Celniker/RNA:83 574:Celniker/RNA:83 1215 
Celniker/RNA:83 574:Celniker/RNA:83 1216 
Celniker/RNA:83 574:Celniker/RNA:83 1217 
Celniker/RNA:83 574:Celniker/RNA:83 1218 
Celniker/RNA:83 574:Celniker/RNA:83 1219 
Celniker/RNA:83 574:Celniker/RNA:83 1220 
Celniker/RNA:83 574:Celniker/RNA:83 1221 
Celniker/RNA:83 574:Celniker/RNA:83 1222 
Celniker/RNA:83 574:Celniker/RNA:83 1223 
Celniker/RNA:83 574:Celniker/RNA:83 1224 
Celniker/RNA:83 574:Celniker/RNA:83 1225 
Celniker/RNA:83 574:Celniker/RNA:83 1226 
Celniker/RNA:83 574:Celniker/RNA:83 1227 
Celniker/RNA:83 574:Celniker/RNA:83 1228 
Celniker/RNA:83 574:Celniker/RNA:83 1229 
Celniker/RNA:83 574:Celniker/RNA:83 1230 
Celniker/RNA:83 574:Celniker/RNA:83 1231 
Celniker/RNA:83 574:Celniker/RNA:83 1232 
Celniker/RNA:83 574:Celniker/RNA:83 1233 
Celniker/RNA:83 574:Celniker/RNA:83 1234 
Celniker/RNA:83 574:Celniker/RNA:83 1235 
Celniker/RNA:83 574:Celniker/RNA:83 1236 
Celniker/RNA:83 574:Celniker/RNA:83 1237 
Celniker/RNA:83 574:Celniker/RNA:83 1238 
Celniker/RNA:83 574:Celniker/RNA:83 1239 
Celniker/RNA:83 574:Celniker/RNA:83 1240 
Celniker/RNA:83 574:Celniker/RNA:83 1241 
Celniker/RNA:83 574:Celniker/RNA:83 1242 
Celniker/RNA:83 574:Celniker/RNA:83 1243 
Celniker/RNA:83 574:Celniker/RNA:83 1244 
Celniker/RNA:83 574:Celniker/RNA:83 1245 
Celniker/RNA:83 574:Celniker/RNA:83 1246 
Celniker/RNA:83 574:Celniker/RNA:83 1247 
Celniker/RNA:83 574:Celniker/RNA:83 1248 
Celniker/RNA:83 574:Celniker/RNA:83 1249 
Celniker/RNA:83 574:Celniker/RNA:83 1250 
Celniker/RNA:83 574:Celniker/RNA:83 1251 
Celniker/RNA:83 574:Celniker/RNA:83 1252 
Celniker/RNA:83 574:Celniker/RNA:83 1253 
Celniker/RNA:83 574:Celniker/RNA:83 1254 
Celniker/RNA:83 574:Celniker/RNA:83 1255 
Celniker/RNA:83 574:Celniker/RNA:83 1256 
Celniker/RNA:83 574:Celniker/RNA:83 1257 
Celniker/RNA:83 574:Celniker/RNA:83 1258 
Celniker/RNA:83 574:Celniker/RNA:83 1259 
Celniker/RNA:83 574:Celniker/RNA:83 1260 
Celniker/RNA:83 574:Celniker/RNA:83 1261 
Celniker/RNA:83 574:Celniker/RNA:83 1262 
Celniker/RNA:83 574:Celniker/RNA:83 1263 
Celniker/RNA:83 574:Celniker/RNA:83 1264 
Celniker/RNA:83 574:Celniker/RNA:83 1265 
Celniker/RNA:83 574:Celniker/RNA:83 1266 
Celniker/RNA:83 574:Celniker/RNA:83 1267 
Celniker/RNA:83 574:Celniker/RNA:83 1268 
Celniker/RNA:83 574:Celniker/RNA:83 1269 
Celniker/RNA:83 574:Celniker/RNA:83 1270 
Celniker/RNA:83 574:Celniker/RNA:83 1271 
Celniker/RNA:83 574:Celniker/RNA:83 1272 
Celniker/RNA:83 574:Celniker/RNA:83 1273 
Celniker/RNA:83 574:Celniker/RNA:83 1274 
Celniker/RNA:83 574:Celniker/RNA:83 1275 
Celniker/RNA:83 574:Celniker/RNA:83 1276 
Celniker/RNA:83 574:Celniker/RNA:83 1277 
Celniker/RNA:83 574:Celniker/RNA:83 1278 
Celniker/RNA:83 574:Celniker/RNA:83 1279 
Celniker/RNA:83 574:Celniker/RNA:83 1280 
Celniker/RNA:83 574:Celniker/RNA:83 1281 
Celniker/RNA:83 574:Celniker/RNA:83 1282 
Celniker/RNA:83 574:Celniker/RNA:83 1283 
Celniker/RNA:83 574:Celniker/RNA:83 1284 
Celniker/RNA:83 574:Celniker/RNA:83 1285 
Celniker/RNA:83 574:Celniker/RNA:83 1286 
Celniker/RNA:83 574:Celniker/RNA:83 1287 
Celniker/RNA:83 574:Celniker/RNA:83 1288 
Celniker/RNA:83 574:Celniker/RNA:83 1289 
Celniker/RNA:83 574:Celniker/RNA:83 1290 
Celniker/RNA:83 574:Celniker/RNA:83 1291 
Celniker/RNA:83 574:Celniker/RNA:83 1292 
Celniker/RNA:83 574:Celniker/RNA:83 1293 
Celniker/RNA:83 574:Celniker/RNA:83 1294 
Celniker/RNA:83 574:Celniker/RNA:83 1295 
Celniker/RNA:83 574:Celniker/RNA:83 1296 
Celniker/RNA:83 574:Celniker/RNA:83 1297 
Celniker/RNA:83 574:Celniker/RNA:83 1298 
Celniker/RNA:83 574:Celniker/RNA:83 1299 
Celniker/RNA:83 574:Celniker/RNA:83 1300 
Celniker/RNA:83 574:Celniker/RNA:83 1301 
Celniker/RNA:83 574:Celniker/RNA:83 1302 
Celniker/RNA:83 574:Celniker/RNA:83 1303 
Celniker/RNA:83 574:Celniker/RNA:83 1304 
Celniker/RNA:83 574:Celniker/RNA:83 1305 
Celniker/RNA:83 574:Celniker/RNA:83 1306 
Celniker/RNA:83 574:Celniker/RNA:83 1307 
Celniker/RNA:83 574:Celniker/RNA:83 1308 
Celniker/RNA:83 574:Celniker/RNA:83 1309 
Celniker/RNA:83 574:Celniker/RNA:83 1310 
Celniker/RNA:83 574:Celniker/RNA:83 1311 
Celniker/RNA:83 574:Celniker/RNA:83 1312 
Celniker/RNA:83 574:Celniker/RNA:83 1313 
Celniker/RNA:83 574:Celniker/RNA:83 1314 
Celniker/RNA:83 574:Celniker/RNA:83 1315 
Celniker/RNA:83 574:Celniker/RNA:83 1316 
Celniker/RNA:83 574:Celniker/RNA:83 1317 
Celniker/RNA:83 574:Celniker/RNA:83 1318 
Celniker/RNA:83 574:Celniker/RNA:83 1319 
Celniker/RNA:83 574:Celniker/RNA:83 1320 
Celniker/RNA:83 574:Celniker/RNA:83 1321 
Celniker/RNA:83 574:Celniker/RNA:83 1322 
Celniker/RNA:83 574:Celniker/RNA:83 1323 
Celniker/RNA:83 574:Celniker/RNA:83 1324 
Celniker/RNA:83 574:Celniker/RNA:83 1325 
Celniker/RNA:83 574:Celniker/RNA:83 1326 
Celniker/RNA:83 574:Celniker/RNA:83 1327 
Celniker/RNA:83 574:Celniker/RNA:83 1328 
Celniker/RNA:83 574:Celniker/RNA:83 1329 
Celniker/RNA:83 574:Celniker/RNA:83 1330 
Celniker/RNA:83 574:Celniker/RNA:83 1331 
Celniker/RNA:83 574:Celniker/RNA:83 1332 
Celniker/RNA:83 574:Celniker/RNA:83 1333 
Celniker/RNA:83 574:Celniker/RNA:83 1334 
Celniker/RNA:83 574:Celniker/RNA:83 1335 
Celniker/RNA:83 574:Celniker/RNA:83 1336 
Celniker/RNA:83 574:Celniker/RNA:83 1337 
Celniker/RNA:83 574:Celniker/RNA:83 1338 
Celniker/RNA:83 574:Celniker/RNA:83 1339 
Celniker/RNA:83 574:Celniker/RNA:83 1340 
Celniker/RNA:83 574:Celniker/RNA:83 1341 
Celniker/RNA:83 574:Celniker/RNA:83 1342 
Celniker/RNA:83 574:Celniker/RNA:83 1343 
Celniker/RNA:83 574:Celniker/RNA:83 1344 
Celniker/RNA:83 574:Celniker/RNA:83 1345 
Celniker/RNA:83 574:Celniker/RNA:83 1346 
Celniker/RNA:83 574:Celniker/RNA:83 1347 
Celniker/RNA:83 574:Celniker/RNA:83 1348 
Celniker/RNA:83 574:Celniker/RNA:83 1349 
Celniker/RNA:83 574:Celniker/RNA:83 1350 
Celniker/RNA:83 574:Celniker/RNA:83 1351 
Celniker/RNA:83 574:Celniker/RNA:83 1352 
Celniker/RNA:83 574:Celniker/RNA:83 1353 
Celniker/RNA:83 574:Celniker/RNA:83 1354 
Celniker/RNA:83 574:Celniker/RNA:83 1355 
Celniker/RNA:83 574:Celniker/RNA:83 1356 
Celniker/RNA:83 574:Celniker/RNA:83 1357 
Celniker/RNA:83 574:Celniker/RNA:83 1358 
Celniker/RNA:83 574:Celniker/RNA:83 1359 
Celniker/RNA:83 574:Celniker/RNA:83 1360 
Celniker/RNA:83 574:Celniker/RNA:83 1361 
Celniker/RNA:83 574:Celniker/RNA:83 1362 
Celniker/RNA:83 574:Celniker/RNA:83 1363 
Celniker/RNA:83 574:Celniker/RNA:83 1364 
Celniker/RNA:83 574:Celniker/RNA:83 1365 
Celniker/RNA:83 574:Celniker/RNA:83 1366 
Celniker/RNA:83 574:Celniker/RNA:83 1367 
Celniker/RNA:83 574:Celniker/RNA:83 1368 
Celniker/RNA:83 574:Celniker/RNA:83 1369 
Celniker/RNA:83 574:Celniker/RNA:83 1370 
Celniker/RNA:83 574:Celniker/RNA:83 1371 
Celniker/RNA:83 574:Celniker/RNA:83 1372 
Celniker/RNA:83 574:Celniker/RNA:83 1373 
Celniker/RNA:83 574:Celniker/RNA:83 1374 
Celniker/RNA:83 574:Celniker/RNA:83 1375 
Celniker/RNA:83 574:Celniker/RNA:83 1376 
Celniker/RNA:83 574:Celniker/RNA:83 1377 
Celniker/RNA:83 574:Celniker/RNA:83 1378 
Celniker/RNA:83 574:Celniker/RNA:83 1379 
Celniker/RNA:83 574:Celniker/RNA:83 1380 
Celniker/RNA:83 574:Celniker/RNA:83 1381 
Celniker/RNA:83 574:Celniker/RNA:83 1382 
Celniker/RNA:83 574:Celniker/RNA:83 1383 
Celniker/RNA:83 574:Celniker/RNA:83 1384 
Celniker/RNA:83 574:Celniker/RNA:83 1385 
Celniker/RNA:83 574:Celniker/RNA:83 1386 
Celniker/RNA:83 574:Celniker/RNA:83 1387 
Celniker/RNA:83 574:Celniker/RNA:83 1388 
Celniker/RNA:83 574:Celniker/RNA:83 1389 
Celniker/RNA:83 574:Celniker/RNA:83 1390 
Celniker/RNA:83 574:Celniker/RNA:83 1391 
Celniker/RNA:83 574:Celniker/RNA:83 1392 
Celniker/RNA:83 574:Celniker/RNA:83 1393 
Celniker/RNA:83 574:Celniker/RNA:83 1394 
Celniker/RNA:83 574:Celniker/RNA:83 1395 
Celniker/RNA:83 574:Celniker/RNA:83 1396 
Celniker/RNA:83 574:Celniker/RNA:83 1397 
Celniker/RNA:83 574:Celniker/RNA:83 1398 
Celniker/RNA:83 574:Celniker/RNA:83 1399 
Celniker/RNA:83 574:Celniker/RNA:83 1400 
Celniker/RNA:83 574:Celniker/RNA:83 1401 
Celniker/RNA:83 574:Celniker/RNA:83 1402 
Celniker/RNA:83 574:Celniker/RNA:83 1403 
Celniker/RNA:83 574:Celniker/RNA:83 1404 
Celniker/RNA:83 574:Celniker/RNA:83 1405 
Celniker/RNA:83 574:Celniker/RNA:83 1406 
Celniker/RNA:83 574:Celniker/RNA:83 1407 
Celniker/RNA:83 574:Celniker/RNA:83 1408 
Celniker/RNA:83 574:Celniker/RNA:83 1409 
Celniker/RNA:83 574:Celniker/RNA:83 1410 
Celniker/RNA:83 574:Celniker/RNA:83 1411 
Celniker/RNA:83 574:Celniker/RNA:83 1412 
Celniker/RNA:83 574:Celniker/RNA:83 1413 
Celniker/RNA:83 574:Celniker/RNA:83 1414 
Celniker/RNA:83 574:Celniker/RNA:83 1415 
Celniker/RNA:83 574:Celniker/RNA:83 1416 
Celniker/RNA:83 574:Celniker/RNA:83 1417 
Celniker/RNA:83 574:Celniker/RNA:83 1418 
Celniker/RNA:83 574:Celniker/RNA:83 1419 
Celniker/RNA:83 574:Celniker/RNA:83 1420 
Celniker/RNA:83 574:Celniker/RNA:83 1421 
Celniker/RNA:83 574:Celniker/RNA:83 1422 
Celniker/RNA:83 574:Celniker/RNA:83 1423 
Celniker/RNA:83 574:Celniker/RNA:83 1424 
Celniker/RNA:83 574:Celniker/RNA:83 1425 
Celniker/RNA:83 574:Celniker/RNA:83 1426 
Celniker/RNA:83 574:Celniker/RNA:83 1427 
Celniker/RNA:83 574:Celniker/RNA:83 1428 
Celniker/RNA:83 574:Celniker/RNA:83 1429 
Celniker/RNA:83 574:Celniker/RNA:83 1430 
Celniker/RNA:83 574:Celniker/RNA:83 1431 
Celniker/RNA:83 574:Celniker/RNA:83 1432 
Celniker/RNA:83 574:Celniker/RNA:83 1433 
Celniker/RNA:83 574:Celniker/RNA:83 1434 
Celniker/RNA:83 574:Celniker/RNA:83 1435 
Celniker/RNA:83 574:Celniker/RNA:83 1436 
Celniker/RNA:83 574:Celniker/RNA:83 1437 
Celniker/RNA:83 574:Celniker/RNA:83 1438 
Celniker/RNA:83 574:Celniker/RNA:83 1439 
Celniker/RNA:83 574:Celniker/RNA:83 1440 
Celniker/RNA:83 574:Celniker/RNA:83 1441 
Celniker/RNA:83 574:Celniker/RNA:83 1442 
Celniker/RNA:83 574:Celniker/RNA:83 1443 
Celniker/RNA:83 574:Celniker/RNA:83 1444 
Celniker/RNA:83 574:Celniker/RNA:83 1445 
Celniker/RNA:83 574:Celniker/RNA:83 1446 
Celniker/RNA:83 574:Celniker/RNA:83 1447 
Celniker/RNA:83 574:Celniker/RNA:83 1448 
Celniker/RNA:83 574:Celniker/RNA:83 1449 
Celniker/RNA:83 574:Celniker/RNA:83 1450 
Celniker/RNA:83 574:Celniker/RNA:83 1451 
Celniker/RNA:83 574:Celniker/RNA:83 1452 
Celniker/RNA:83 574:Celniker/RNA:83 1453 
Celniker/RNA:83 574:Celniker/RNA:83 1454 
Celniker/RNA:83 574:Celniker/RNA:83 1455 
Celniker/RNA:83 574:Celniker/RNA:83 1456 
Celniker/RNA:83 574:Celniker/RNA:83 1457 
Celniker/RNA:83 574:Celniker/RNA:83 1458 
Celniker/RNA:83 574:Celniker/RNA:83 1459 
Celniker/RNA:83 574:Celniker/RNA:83 1460 
Celniker/RNA:83 574:Celniker/RNA:83 1461 
Celniker/RNA:83 574:Celniker/RNA:83 1462 
Celniker/RNA:83 574:Celniker/RNA:83 1463 
Celniker/RNA:83 574:Celniker/RNA:83 1464 
Celniker/RNA:83 574:Celniker/RNA:83 1465 
Celniker/RNA:83 574:Celniker/RNA:83 1466 
Celniker/RNA:83 574:Celniker/RNA:83 1467 
Celniker/RNA:83 574:Celniker/RNA:83 1468 
Celniker/RNA:83 574:Celniker/RNA:83 1469 
Celniker/RNA:83 574:Celniker/RNA:83 1470 
Celniker/RNA:83 574:Celniker/RNA:83 1471 
Celniker/RNA:83 574:Celniker/RNA:83 1472 
Celniker/RNA:83 574:Celniker/RNA:83 1473 
Celniker/RNA:83 574:Celniker/RNA:83 1474 
Celniker/RNA:83 574:Celniker/RNA:83 1475 
Celniker/RNA:83 574:Celniker/RNA:83 1476 
Celniker/RNA:83 574:Celniker/RNA:83 1477 
Celniker/RNA:83 574:Celniker/RNA:83 1478 
Celniker/RNA:83 574:Celniker/RNA:83 1479 
Celniker/RNA:83 574:Celniker/RNA:83 1480 
Celniker/RNA:83 574:Celniker/RNA:83 1481 
Celniker/RNA:83 574:Celniker/RNA:83 1482 
Celniker/RNA:83 574:Celniker/RNA:83 1483 
Celniker/RNA:83 574:Celniker/RNA:83 1484 
Celniker/RNA:83 574:Celniker/RNA:83 1485 
Celniker/RNA:83 574:Celniker/RNA:83 1486 
Celniker/RNA:83 574:Celniker/RNA:83 1487 
Celniker/RNA:83 574:Celniker/RNA:83 1488 
Celniker/RNA:83 574:Celniker/RNA:83 1489 
Celniker/RNA:83 574:Celniker/RNA:83 1490 
Celniker/RNA:83 574:Celniker/RNA:83 1491 
Celniker/RNA:83 574:Celniker/RNA:83 1492 
Celniker/RNA:83 574:Celniker/RNA:83 1493 
Celniker/RNA:83 574:Celniker/RNA:83 1494 
Celniker/RNA:83 574:Celniker/RNA:83 1495 
Celniker/RNA:83 574:Celniker/RNA:83 1496 
Celniker/RNA:83 574:Celniker/RNA:83 1497 
Celniker/RNA:83 574:Celniker/RNA:83 1498 
Celniker/RNA:83 574:Celniker/RNA:83 1499 
Celniker/RNA:83 574:Celniker/RNA:83 1500 
Celniker/RNA:83 574:Celniker/RNA:83 1501 
Celniker/RNA:83 574:Celniker/RNA:83 1502 
Celniker/RNA:83 574:Celniker/RNA:83 1503 
Celniker/RNA:83 574:Celniker/RNA:83 1504 
Celniker/RNA:83 574:Celniker/RNA:83 1505 
Celniker/RNA:83 574:Celniker/RNA:83 1506 
Celniker/RNA:83 574:Celniker/RNA:83 1507 
Celniker/RNA:83 574:Celniker/RNA:83 1508 
Celniker/RNA:83 574:Celniker/RNA:83 1509 
Celniker/RNA:83 574:Celniker/RNA:83 1510 
Celniker/RNA:83 574:Celniker/RNA:83 1511 
Celniker/RNA:83 574:Celniker/RNA:83 1512 
Celniker/RNA:83 574:Celniker/RNA:83 1513 
Celniker/RNA:83 574:Celniker/RNA:83 1514 
Celniker/RNA:83 574:Celniker/RNA:83 1515 
Celniker/RNA:83 574:Celniker/RNA:83 1516 
Celniker/RNA:83 574:Celniker/RNA:83 1517 
Celniker/RNA:83 574:Celniker/RNA:83 1518 
Celniker/RNA:83 574:Celniker/RNA:83 1519 
Celniker/RNA:83 574:Celniker/RNA:83 1520 
Celniker/RNA:83 574:Celniker/RNA:83 1521 
Celniker/RNA:83 574:Celniker/RNA:83 1522 
Celniker/RNA:83 574:Celniker/RNA:83 1523 
