D. melanogaster female heads mRNA-seq	Oliver	Oliver	RNA-seq	RNA profiling			1		Drosophila melanogaster		Oregon-R-modENCODE	adult head	adult: adult stage	2010-07-26	2010-09-02	released	3083	GSM515636	
D. melanogaster male heads mRNA-seq	Oliver	Oliver	RNA-seq	RNA profiling			1		Drosophila melanogaster		Oregon-R-modENCODE	adult head	adult: adult stage	2010-07-26	2010-09-02	released	3084	GSM515637	
D. pseudoobscura male heads mRNA-seq revised	Oliver	Oliver	RNA-seq	RNA profiling			1		Drosophila pseudoobscura pseudoobscura		D. pseudoobscura 14011-0121.94	adult head	adult: adult stage	2010-07-26	2010-09-03	released	3085	GSM499404	
D. mojavensis male heads mRNA-seq	Oliver	Oliver	RNA-seq	RNA profiling			1		Drosophila mojavensis		D. mojavensis wrigleyi 15081-1352.22	adult head	adult: adult stage	2010-07-26	2010-09-02	released	3086	GSM522268	
D. mojavensis female heads mRNA-seq	Oliver	Oliver	RNA-seq	RNA profiling			1		Drosophila mojavensis		D. mojavensis wrigleyi 15081-1352.22	adult head	adult: adult stage	2010-07-26	2010-09-02	released	3087	GSM522266	
S2-DRSC-CG10128-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=tra2	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-29	released	3089	GSM461201, SRR031766, SRR031767, SRR074430, SRR074431, SRR074432	
S2-DRSC-CG9373-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=rump	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-05-03	released	3090	GSM461184, SRR031732, SRR031733, SRR074544, SRR074545, SRR074546	
S2-DRSC-CG8781-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=tsu	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3091	GSM627411, SRR074534, SRR074535, SRR074536, SRR074537	
S2-DRSC-CG8636-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=CG8636	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3092	GSM627407, SRR074529, SRR074530, SRR074531	
S2-DRSC-CG7437-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=mub	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-05-16	released	3093	GSM461203, SRR031770, SRR031771, SRR074521, SRR074522	
S2-DRSC-CG6779-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=RpS3	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-05-17	released	3094		
S2-DRSC-CG6227-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=CG6227	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-05-17	released	3095	GSM627396, SRR074515, SRR074516	
S2-DRSC-CG5655-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			3	RNAiTarget=Rsf1	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-29	released	3096	GSM461193, SRR031750, SRR031751, SRR074421, SRR074504, SRR074505, SRR074506	
S2-DRSC-CG33106-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=mask	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3097	GSM627368, SRR074475, SRR074479	
S2-DRSC-CG32423-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=shep	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3098	GSM627366, SRR074476, SRR074477, SRR074478	
S2-DRSC-CG17838-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=CG17838	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3099	GSM461188, SRR031740, SRR031741, SRR074462	
S2-DRSC-CG1101-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=Aly	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3100	GSM627344, SRR074445, SRR074446	
S2-DRSC-CG10203-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=xl6	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3101	GSM461195, SRR031754, SRR031755, SRR074433	
S2-DRSC-CG8749-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=snRNP-U1-70K	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3102	GSM627409, SRR074532, SRR074533	
S2-DRSC-CG5821-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=qkr58E-2	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3103	GSM461205, SRR031774, SRR031775, SRR074507, SRR074508	
S2-DRSC-CG5170-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=Dp1	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3104	GSM627384, SRR074497, SRR074498	
S2-DRSC-CG4602-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=Srp54	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-29	released	3105	GSM461192, SRR031748, SRR031749, SRR074487, SRR074488	
S2-DRSC-CG6841-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=CG6841	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3106	GSM627398, SRR074517, SRR074518	
S2-DRSC-CG6203-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=Fmr1	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3107	GSM627394, SRR074492, SRR074513	
S2-DRSC-CG5422-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=Rox8	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3108	GSM461197, SRR074422, SRR074423, SRR074499	
S2-DRSC-CG8912-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=Psi	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3109	GSM627413, SRR074538, SRR074539, SRR074540, SRR074541, SRR074542, SRR074543	
S2-DRSC-CG8241-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=pea	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3110	GSM627405, SRR074527, SRR074528	
S2-DRSC-CG16901-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=sqd	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3111	GSM461189, SRR031742, SRR031743, SRR074459	
S2-DRSC-CG13425-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			3	RNAiTarget=bl	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-05-16	released	3112	GSM461190, SRR031744, SRR031745, SRR074420, SRR074451, SRR074452	
S2-DRSC-CG10279-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=Rm62	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3113	GSM627337, SRR074434, SRR074435, SRR074436, SRR074437, SRR074438	
S2-DRSC-CG6049-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=CG6049	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3114	GSM627392, SRR074511, SRR074512	
S2-DRSC-CG3312-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=Rnp4F	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3115	GSM627370, SRR074481, SRR074482	
S2-DRSC-CG31716-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=CG31716	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3116	GSM627364, SRR074474, SRR074480	
S2-DRSC-CG30122-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=CG30122	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-29	released	3117	GSM461191, SRR031746, SRR031747, SRR074470, SRR074471	
S2-DRSC-CG11266-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=CG11266	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3118	GSM627346, SRR074447, SRR074448	
S2-DRSC-CG8019-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=hay	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3119	GSM627403, SRR074525, SRR074526	
S2-DRSC-CG7971-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=CG7971	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3120	GSM461200, SRR031764, SRR031765, SRR074523, SRR074524	
S2-DRSC-CG4816-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=qkr54B	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3121	GSM627379, SRR074491, SRR074514	
S2-DRSC-CG3584-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=qkr58E-3	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3122	GSM627372, SRR074483, SRR074484	
S2-DRSC-CG1646-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=CG1646	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3123	GSM627351, SRR074455, SRR074456	
S2-DRSC-CG10851-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=B52	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-29	released	3124	GSM461198, SRR031760, SRR031761, SRR074443, SRR074444	
S2-DRSC-CG5099-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=msi	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3125	GSM461185, SRR031734, SRR031735, SRR074495, SRR074496	
S2-DRSC-CG4760-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=bol	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3126	GSM627377, SRR074489, SRR074490	
S2-DRSC-CG18350-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=Sxl	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3127	GSM627358, SRR074463, SRR074464, SRR074465, SRR074466	
S2-DRSC-CG16788-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=RnpS1	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3128	GSM627353, SRR074457, SRR074458	
S2-DRSC-CG1559-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=Upf1	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3129	GSM461204, SRR074453, SRR074454, SRX014486	
S2-DRSC-CG10377-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=Hrb27C	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3130	GSM627341, SRR074441, SRR074442	
S2-DRSC-CG9412-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=rin	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3131	GSM627416, SRR074547, SRR074548	
S2-DRSC-CG6946-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=glo	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3132	GSM461183, SRR031730, SRR031731, SRR074519, SRR074520	
S2-DRSC-CG1987-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=Rbp1-like	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-29	released	3133	GSM461194, SRR031752, SRR031753, SRR074469	
S2-DRSC-CG9983-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=Hrb98DE	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-29	released	3134	GSM461186, SRR031736, SRR031737, SRR074549, SRR074550	
S2-DRSC-CG5442-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=SC35	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-29	released	3135	GSM627387, SRR074500, SRR074501, SRR074502, SRR074503	
S2-DRSC-CG31000-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=heph	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3136	GSM461202, SRR031768, SRR031769, SRR074472, SRR074473	
S2-DRSC-CG17136-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=Rbp1	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3137	GSM461196, SRR031756, SRR031757, SRR074460, SRR074461	
S2-DRSC-Untreated-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			3		Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-29	released	3138	GSM461182, SRR031728, SRR031729, SRR074428, SRR074429	
S2-DRSC-CG4878-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=eIF3-S9	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3139	GSM627381, SRR074493, SRR074494	
S2-DRSC-CG4262-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=fly_genes:elav	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-29	released	3140	GSM627374, SRR074485, SRR074486	
S2-DRSC-CG18426-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=ytr	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3141	GSM461199, SRR031762, SRR031763, SRR074467, SRR074468	
S2-DRSC-CG12749-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=Hrb87F	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3142	GSM461187, SRR031738, SRR031739, SRR074449, SRR074450	
S2-DRSC-CG7878-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=CG7878	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3143	GSM461209, SRR031781, SRR031782, SRR031783, SRR074426, SRR074427	
S2-DRSC-CG5836-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=SF1	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3144	GSM461206, SRR031776, SRR031777, SRR074509, SRR074510	
S2-DRSC-CG3249-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=yu	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-29	released	3145	GSM461207, SRR031778, SRR031779, SRR031780, SRR074424, SRR074425	
S2-DRSC-CG10328-RNAi	Celniker	Graveley	RNA-seq, RNAi	RNA profiling			2	RNAiTarget=nonA-l	Drosophila melanogaster	S2-DRSC				2010-07-29	2011-04-26	released	3146	GSM627339, SRR074439, SRR074440	
Snyder_DAF12_GFP_L3	Snyder	Snyder	ChIP-seq	chromatin		Target=daf-12;AbName=eGFP	3		Caenorhabditis elegans		OP167	whole organism	larva: L3 larva	2010-07-31	2011-05-09	released	3147		Snyder_DAF12_GFP_L3_rep1.GFF3, Snyder_DAF12_GFP_L3_combined_peaks.GFF3, Snyder_DAF12_GFP_L3_rep2.GFF3
Snyder_F16B12.6_GFP_L1	Snyder	Snyder	ChIP-seq	chromatin		Target=F16B12.6;AbName=eGFP	3		Caenorhabditis elegans		OP114	whole organism	larva: L1 larva	2010-07-31	2011-05-09	released	3148		Snyder_F16B12.6_GFP_L1_combined_peaks.GFF3, Snyder_F16B12.6_GFP_L1_rep2.GFF3, Snyder_F16B12.6_GFP_L1_rep1.GFF3
Snyder_GEI-11_GFP_L2	Snyder	Snyder	ChIP-seq	chromatin		Target=gei-11;AbName=eGFP	3		Caenorhabditis elegans		OP179	whole organism	larva: L2 larva	2010-07-31	2011-05-09	released	3149		Snyder_GEI-11_GFP_L2_rep2.GFF3, Snyder_GEI-11_GFP_L2_combined_peaks.GFF3, Snyder_GEI-11_GFP_L2_rep1.GFF3
AB2621_H3K79ME3361576_N2_MXEMB	Lieb	Lieb	ChIP-chip	chromatin		Target=his-2;AbName=AB2621 H3K79me3:361576;Array=40bp;ArrayPlatform=Nimblegen	1		Caenorhabditis elegans		N2	whole organism	embryo: proliferating embryo	2010-08-11	2011-01-31	released	3151	GSE27778, GSM686614, GSM686615	computed_peaks/AB2621_H3K79ME3361576_N2_MXEMB_1_EE4_peaks.gff3, computed_peaks/AB2621_H3K79ME3361576_N2_MXEMB_1_EE4+2_peaks.gff3, computed_peaks/AB2621_H3K79ME3361576_N2_MXEMB_2_peaks.gff3
AB46540_NIGG_N2_MXEMB	Lieb	Lieb	ChIP-chip	chromatin		Target=N/A (negative control IgG);AbName=AB46540_NIgG;Array=40bp;ArrayPlatform=Nimblegen	1		Caenorhabditis elegans		N2	whole organism	embryo: proliferating embryo	2010-08-23	2011-01-31	released	3153	GSE26200, GSM644511, GSM644512	computed_peaks/AB46540_NIGG_N2_MXEMB_1_A_peaks.gff3, computed_peaks/AB46540_NIGG_N2_MXEMB_1_A+2_A_EE4_peaks.gff3, computed_peaks/AB46540_NIGG_N2_MXEMB_2_A_EE4_peaks.gff3
MXEMB_N2_RNA_EXPRESSION	Lieb	Lieb	tiling array: RNA	RNA profiling		Array=60;ArrayPlatform=Nimblegen	1		Caenorhabditis elegans		N2	whole organism	embryo: proliferating embryo	2010-08-23	2011-01-31	released	3154	GSE26201, GSM645263, GSM645264, GSM645265, GSM645266	OID18975_All_norm_calls_underscore2dot_CE4coord.gff
Snyder_EOR-1_L3_GFP	Snyder	Snyder	ChIP-seq	chromatin		Target=eor-1;AbName=eGFP	3		Caenorhabditis elegans		OP81	whole organism	larva: L3 larva	2009-10-13	2011-04-12	released	3155		Snyder_EOR-1_GFP_L3_combined_peaks.GFF3, Snyder_EOR-1_GFP_L3_rep2.GFF3, Snyder_EOR-1_GFP_L3_rep1.GFF3
Snyder_ALR-1_L2_GFP	Snyder	Snyder	ChIP-seq	chromatin		Target=alr-1;AbName=eGFP	3		Caenorhabditis elegans		OP200	whole organism	larva: L2 larva	2009-10-13	2011-02-09	released	3156	GSE25787, GSM700163, GSM700164, GSM700165, GSM700166, GSM700167	Snyder_ALR-1_GFP_L2_rep2.GFF3, Snyder_ALR-1_GFP_L2_combined_peaks.GFF3, Snyder_ALR-1_GFP_L2_rep1.GFF3
Snyder_PES-1_L4_GFP	Snyder	Snyder	ChIP-seq	chromatin		Target=pes-1;AbName=eGFP	3		Caenorhabditis elegans		OP87	whole organism	larva: L4 larva	2009-10-15	2011-04-12	released	3157	GSE26152, GSM700168, GSM700169, GSM700170, GSM700171, GSM700172, GSM700173, GSM700174, GSM700175, GSM700176	Snyder_PES-1_GFP_L4_combined_peaks.GFF3, Snyder_PES-1_GFP_L4_rep2.GFF3, Snyder_PES-1_GFP_L4_rep1.GFF3
Snyder_PHA-4_L2_GFP	Snyder	Snyder	ChIP-seq	chromatin		Target=pha-4;AbName=eGFP	3		Caenorhabditis elegans		OP37	whole organism	larva: L2 larva	2009-10-15	2011-02-09	released	3158	GSE26153, GSM700177, GSM700178, GSM700179, GSM700180, GSM700181	Snyder_PHA-4_GFP_L2_rep2.GFF3, Snyder_PHA-4_GFP_L2_rep1.GFF3, Snyder_PHA-4_GFP_L2_combined_peaks.GFF3
Snyder_EGL-5_L3_GFP	Snyder	Snyder	ChIP-seq	chromatin		Target=egl-5;AbName=eGFP	3		Caenorhabditis elegans		OP54	whole organism	larva: L3 larva	2009-10-15	2011-04-12	released	3159	GSE25796, GSM700182, GSM700183, GSM700184, GSM700185, GSM700186, GSM700187, GSM700188, GSM700189, GSM700190	Snyder_EGL-5_GFP_L3_rep1.GFF3, Snyder_EGL-5_GFP_L3_rep2.GFF3, Snyder_EGL-5_GFP_L3_combined_peaks.GFF3
Snyder_PHA-4_YA_GFP	Snyder	Snyder	ChIP-seq	chromatin		Target=pha-4;AbName=eGFP	3		Caenorhabditis elegans		OP37	whole organism	larva: newly molted young adult hermaphrodite	2010-01-20	2011-02-18	released	3161	GSE25799, GSM700191, GSM700192, GSM700193, GSM700194, GSM700195, GSM700196, GSM700197	Snyder_PHA-4_GFP_YA_rep2.GFF3, Snyder_PHA-4_GFP_YA_combined_peaks.GFF3, Snyder_PHA-4_GFP_YA_rep1.GFF3
SDQ4051_LEM2_SP646_MXEMB_SP646	Lieb	Lieb	ChIP-chip	chromatin	Y	Target=lem-2;AbName=SDQ4051_LEM2;Array=40bp;ArrayPlatform=Nimblegen	1		Caenorhabditis elegans		SP646	whole organism	embryo: proliferating embryo	2010-08-24	2011-02-04	released	3164	GSE26202, GSM644513, GSM644514	SDQ4051_LEM2_SP646_MXEMB_2_A_SP646_KI1802_peaks.gff3
SDQ3891_LEM2_VC1317_MXEMB	Lieb	Lieb	ChIP-chip	chromatin	Y	Target=lem-2;AbName=SDQ3891_LEM2;Array=40bp;ArrayPlatform=Nimblegen	1		Caenorhabditis elegans		VC1317	whole organism	embryo: proliferating embryo	2010-08-24	2011-01-31	released	3165	GSE26203, GSM644515	computed_peaks/SDQ3891_LEM2_VC1317_MXEMB_1_A_VC1317_KI1761_peaks.gff3
SDQ4051_LEM2_N2_MXEMB	Lieb	Lieb	ChIP-chip	bindin_site, chromatin	Y	Target=lem-2;AbName=SDQ4051_LEM2;Array=40bp;ArrayPlatform=Nimblegen	1		Caenorhabditis elegans		N2	whole organism	embryo: proliferating embryo	2010-08-24	2011-01-31	released	3166	GSE26204, GSM644516	SDQ4051_LEM2_N2_MXEMB_1_A_EE6_peaks.gff
H3K36me1.S2	Karpen	Kuroda	ChIP-chip	chromatin modification		Target=H3K36Me1;AbName=H3K36Me1;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2010-08-24	2010-11-05	released	3170	GSE25374, GSM624680, GSM624681, GSM624682, GSM624683	repset.3211342.smoothedM.clusters.gff3
HK00013_H3K27ME3:1E7_N2_EEMB	Lieb	Strome	ChIP-chip	chromatin		Target=his-2;AbName=HK00013 H3K27me3:1E7:JL:1;Array=40bp;ArrayPlatform=Nimblegen	1		Caenorhabditis elegans		N2	whole organism	embryo: blastula embryo, gastrulating embryo	2010-08-25	2011-02-04	released	3171	GSE26180, GSM644517, GSM644518	computed_peaks/HK00013_H3K27ME31E7_N2_EEMB_2_OID22177_DS_peaks.gff3, computed_peaks/HK00013_H3K27ME31E7_N2_EEMB_1_OID21380_peaks.gff3, computed_peaks/HK00013_H3K27ME31E7_N2_EEMB_1_OID21380+2_OID22177_DS_peaks.gff3
embryo_0hr_reference_tiling_array	Waterston	Miller	tiling array: RNA	transcription		Array=25bp;ArrayPlatform=Affymetrix	1		Caenorhabditis elegans		N2	embryonic cell, organism	embryo: embryo	2010-08-26	2010-09-07	released	3172	GSE25350, GSM624418, GSM624419, GSM624420	emb-0hr-ref-v2_tars_maxgap30_minrun100_thresh6.75.gff3
embryo_AVE_neurons_tiling_array	Waterston	Miller	tiling array: RNA	transcription		Array=25bp;ArrayPlatform=Affymetrix	1		Caenorhabditis elegans		NC1750	AVE	embryo: embryo	2010-08-26	2010-09-08	released	3173	GSE25351, GSM624421, GSM624422, GSM624423	emb-AVE_tars_maxgap30_minrun100_thresh8.17.gff3
UP07448_H3K27ME124439_N2_EEMB	Lieb	Strome	ChIP-chip	chromatin		Target=his-2;AbName=UP07448_H3K27me1:24439;Array=40bp;ArrayPlatform=Nimblegen	1		Caenorhabditis elegans		N2	whole organism	embryo: blastula embryo, gastrulating embryo	2010-09-02	2011-02-04	released	3179	GSE26178, GSM656310, GSM656311	computed_peaks/UP07448_H3K27ME124439_N2_EEMB_1_OID26641+2_OID27924_peaks.gff3, computed_peaks/UP07448_H3K27ME124439_N2_EEMB_1_OID26641_peaks.gff3, computed_peaks/UP07448_H3K27ME124439_N2_EEMB_2_OID27924_peaks.gff3
TJ00001_H3K27ME18835_N2_EEMB	Lieb	Strome	ChIP-chip	chromatin		Target=his-2;AbName=TJ00001 H3K27me1:8835;Array=40bp;ArrayPlatform=Nimblegen	1		Caenorhabditis elegans		N2	whole organism	embryo: blastula embryo, gastrulating embryo	2010-09-03	2011-05-17	released	3180		computed_peaks/TJ00001_H3K27ME18835_N2_EEMB_1_OID27095_peaks.gff3, computed_peaks/TJ00001_H3K27ME18835_N2_EEMB_2_OID27095_peaks.gff3, computed_peaks/TJ00001_H3K27ME18835_N2_EEMB_1_OID27095+2_OID27095_peaks.gff3
AB15823_H4K8AC487128_N2_EEMB	Lieb	Strome	ChIP-chip	chromatin		Target=his-1;AbName=ab15823-H4K8ac;Array=40bp;ArrayPlatform=Nimblegen	1		Caenorhabditis elegans		N2	whole organism	embryo: blastula embryo, gastrulating embryo	2010-09-03	2011-05-02	released	3181	GSE26184, GSM646547, GSM646548	computed_peaks/AB15823_H4K8AC487128_N2_EEMB_1_OID28964+2_OID29991_peaks.gff3, computed_peaks/AB15823_H4K8AC487128_N2_EEMB_2_OID29991_peaks.gff3, computed_peaks/AB15823_H4K8AC487128_N2_EEMB_1_OID28964_peaks.gff3
MP07329_H4K16ACDAM1612187_N2_EEMB	Lieb	Strome	ChIP-chip	chromatin		Target=his-1;AbName=MP07-329_H4K16ac:DAM1612187;Array=40bp;ArrayPlatform=Nimblegen	1		Caenorhabditis elegans		N2	whole organism	embryo: blastula embryo, gastrulating embryo	2010-09-03	2011-05-17	released	3182	GSE26185, GSM646549, GSM646550	computed_peaks/MP07329_H4K16ACDAM1612187_N2_EEMB_2_OID27095_peaks.gff3, computed_peaks/MP07329_H4K16ACDAM1612187_N2_EEMB_1_OID25717_peaks.gff3, computed_peaks/MP07329_H4K16ACDAM1612187_N2_EEMB_1_OID25717+2_OID27095_peaks.gff3
Lai_Female_Head_HeatShocked_V007	Lai	Lai	RNA-seq	RNA profiling		RNAsize=<200bp	1		Drosophila melanogaster		Canton-S	adult head	adult: adult stage	2010-09-10	2010-11-04	released	3190	GSE24604, GSM609247	
Lai_MLDmD21_V027	Lai	Lai	RNA-seq	RNA profiling		RNAsize=<200bp	1		Drosophila melanogaster	ML-DmD21				2010-09-10	2010-11-04	released	3193	GSE24606, GSM609249	
Lai_Female_Head_Aged_V013	Lai	Lai	RNA-seq	RNA profiling		RNAsize=<200bp	1		Drosophila melanogaster		Canton-S	adult head	adult: adult stage	2010-09-10	2010-11-04	released	3195	GSE24608, GSM609251	
DISN147_H4K20ME1001_N2_LTEMB	Lieb	Strome	ChIP-chip	chromatin		Target=his-1;AbName=DISN147_H4K20me1:001;Array=40bp;ArrayPlatform=Nimblegen	1		Caenorhabditis elegans		N2	whole organism	embryo: comma embryo, elongating embryo, gastrulating embryo, late cleavage stage embryo	2010-09-17	2011-02-04	released	3196	GSE27779, GSM686616, GSM686617	computed_peaks/DISN147_H4K20ME1001_N2_LTEMB_2_OID30311_peaks.gff3, computed_peaks/DISN147_H4K20ME1001_N2_LTEMB_1_OID30311_peaks.gff3, computed_peaks/DISN147_H4K20ME1001_N2_LTEMB_1_OID30311+2_OID30311_peaks.gff3
