DCC id	Title	Data File	Level 1 <organism>	Level 2 <Target>	Level 3 <Technique>	Level 4 <File Format>	Filename <Factor>	Filename <Condition>	Filename <Technique>	Filename <Algorithm>	Filename <ReplicateSetNum>	Filename <Build>	Filename <Modencode ID>
420	E0-4_H3K9Me3	0-4-K9Me3-2-251918210163.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9me3	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00420
420	E0-4_H3K9Me3	0-4-K9Me3-3-251918310171.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9me3	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00420
420	E0-4_H3K9Me3	0-4-K9Me3-2-251918310170.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9me3	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00420
420	E0-4_H3K9Me3	0-4-K9Me3-2-251918410230.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9me3	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00420
420	E0-4_H3K9Me3	0-4-K9Me3-3-251918410231.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9me3	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00420
420	E0-4_H3K9Me3	E0-4_K9Me3_agilent_dmel3_segmented_merged_5000_data_IGB.wig	Dmel_r5.4	Histone-Modification	ChIP-chip	normalized-arrayfile_wig	H3K9me3	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00420
420	E0-4_H3K9Me3	E0-4_K9Me3.dcc.gff	Dmel_r5.4	Histone-Modification	ChIP-chip	computed-peaks_gff3	H3K9me3	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00420
421	E0-4_H3K9Ac	0-4-K9Ac-1-251918310211.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9Ac	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00421
421	E0-4_H3K9Ac	0-4-K9Ac-1-251918210159.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9Ac	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00421
421	E0-4_H3K9Ac	0-4-K9Ac-1-251918410001.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9Ac	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00421
421	E0-4_H3K9Ac	0-4-K9Ac-3-251918410003.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9Ac	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00421
421	E0-4_H3K9Ac	0-4-K9Ac-2-251918410002.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9Ac	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00421
421	E0-4_H3K9Ac	0-4-K9Ac-3-251918210161.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9Ac	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00421
421	E0-4_H3K9Ac	0-4-K9Ac-2-251918210160.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9Ac	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00421
421	E0-4_H3K9Ac	0-4-K9Ac-3-251918310213.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9Ac	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00421
421	E0-4_H3K9Ac	0-4-K9Ac-2-251918310212.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9Ac	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00421
421	E0-4_H3K9Ac	E0-4_H3K9Ac_DCC_merged.wig	Dmel_r5.4	Histone-Modification	ChIP-chip	normalized-arrayfile_wig	H3K9Ac	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00421
421	E0-4_H3K9Ac	E0-4_H3K9Ac_merged_dcc.gff	Dmel_r5.4	Histone-Modification	ChIP-chip	computed-peaks_gff3	H3K9Ac	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00421
422	E0-4_H3K4Me3	0-4-K4Me3-1-251918210137.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me3	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00422
422	E0-4_H3K4Me3	0-4-K4Me3-1-251918310104.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me3	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00422
422	E0-4_H3K4Me3	0-4-K4Me3-1-251918410210.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me3	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00422
422	E0-4_H3K4Me3	0-4-K4Me3-2-251918310105.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me3	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00422
422	E0-4_H3K4Me3	0-4-K4Me3-3-251918310106.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me3	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00422
422	E0-4_H3K4Me3	0-4-K4Me3-3-251918210141.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me3	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00422
422	E0-4_H3K4Me3	0-4-K4Me3-2-251918210138.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me3	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00422
422	E0-4_H3K4Me3	0-4-K4Me3-3-251918410212.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me3	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00422
422	E0-4_H3K4Me3	0-4-K4Me3-2-251918410211.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me3	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00422
422	E0-4_H3K4Me3	E0-4_H3K4Me3_DCC_merged.wig	Dmel_r5.4	Histone-Modification	ChIP-chip	normalized-arrayfile_wig	H3K4me3	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00422
422	E0-4_H3K4Me3	E0-4_H3K4Me3_merged_dcc.gff	Dmel_r5.4	Histone-Modification	ChIP-chip	computed-peaks_gff3	H3K4me3	Strain_Y cn bw sp_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00422
423	E0-4_H3K4Me1	0-4-K4Me1-1-251918310241.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me1	Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00423
423	E0-4_H3K4Me1	0-4-K4Me1-1-251918410182.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me1	Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00423
423	E0-4_H3K4Me1	0-4-K4Me1-1-251918210101.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me1	Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00423
423	E0-4_H3K4Me1	0-4-K4Me1-3-251918210103.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me1	Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00423
423	E0-4_H3K4Me1	0-4-K4Me1-2-251918210102.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me1	Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00423
423	E0-4_H3K4Me1	0-4-K4Me1-2-251918410183.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me1	Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00423
423	E0-4_H3K4Me1	0-4-K4Me1-3-251918410184.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me1	Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00423
423	E0-4_H3K4Me1	0-4-K4Me1-2-251918310242.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me1	Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00423
423	E0-4_H3K4Me1	0-4-K4Me1-3-251918310188.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me1	Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00423
423	E0-4_H3K4Me1	E0-4_K4Me1_DCC_merged.wig	Dmel_r5.4	Histone-Modification	ChIP-chip	normalized-arrayfile_wig	H3K4me1	Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00423
423	E0-4_H3K4Me1	E0-4_K4Me1_agilent_dmel3_merged_dcc.gff	Dmel_r5.4	Histone-Modification	ChIP-chip	computed-peaks_gff3	H3K4me1	Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00423
424	E0-4_H3K27Ac	0-4-K27Ac-1-251918410292.txt	Dmel_r5.4			raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp_Developmental-Stage_E0-4				Dmel_r5.4	MDENC00424
424	E0-4_H3K27Ac	0-4-K27Ac-1-251918210230.txt	Dmel_r5.4			raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp_Developmental-Stage_E0-4				Dmel_r5.4	MDENC00424
424	E0-4_H3K27Ac	0-4-K27Ac-1-251918310189.txt	Dmel_r5.4			raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp_Developmental-Stage_E0-4				Dmel_r5.4	MDENC00424
424	E0-4_H3K27Ac	0-4-K27Ac-3-251918310191.txt	Dmel_r5.4			raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp_Developmental-Stage_E0-4				Dmel_r5.4	MDENC00424
424	E0-4_H3K27Ac	0-4-K27Ac-2-251918310190.txt	Dmel_r5.4			raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp_Developmental-Stage_E0-4				Dmel_r5.4	MDENC00424
424	E0-4_H3K27Ac	0-4-K27Ac-3-251918210232.txt	Dmel_r5.4			raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp_Developmental-Stage_E0-4				Dmel_r5.4	MDENC00424
424	E0-4_H3K27Ac	0-4-K27Ac-2-251918210231.txt	Dmel_r5.4			raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp_Developmental-Stage_E0-4				Dmel_r5.4	MDENC00424
424	E0-4_H3K27Ac	0-4-K27Ac-3-251918410294.txt	Dmel_r5.4			raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp_Developmental-Stage_E0-4				Dmel_r5.4	MDENC00424
424	E0-4_H3K27Ac	0-4-K27Ac-2-251918410293.txt	Dmel_r5.4			raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp_Developmental-Stage_E0-4				Dmel_r5.4	MDENC00424
424	E0-4_H3K27Ac	E0-4_H3K27Ac-Set1_DCC_merged.wig	Dmel_r5.4			normalized-arrayfile_wig	H3K27Ac	Strain_Y cn bw sp_Developmental-Stage_E0-4				Dmel_r5.4	MDENC00424
424	E0-4_H3K27Ac	E0-4_H3K27Ac_merged_dcc.gff	Dmel_r5.4			computed-peaks_gff3	H3K27Ac	Strain_Y cn bw sp_Developmental-Stage_E0-4				Dmel_r5.4	MDENC00424
425	AdultMale_H3K9Me3	AdultMale-K9Me3-1-251918310092.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9me3	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00425
425	AdultMale_H3K9Me3	AdultMale-K9Me3-1-251918210169.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9me3	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00425
425	AdultMale_H3K9Me3	AdultMale-K9Me3-1-251918410144.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9me3	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00425
425	AdultMale_H3K9Me3	AdultMale-K9Me3-2-251918410145.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9me3	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00425
425	AdultMale_H3K9Me3	AdultMale-K9me3-3-251918410015.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9me3	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00425
425	AdultMale_H3K9Me3	AdultMale-K9me3-3-251918310254.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9me3	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00425
425	AdultMale_H3K9Me3	AdultMale-K9Me3-2-251918310093.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9me3	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00425
425	AdultMale_H3K9Me3	AdultMale-K9me3-3-251918210068.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9me3	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00425
425	AdultMale_H3K9Me3	AdultMale-K9Me3-2-251918210170.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9me3	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00425
425	AdultMale_H3K9Me3	AdultMale_K9Me3_DCC_merged.wig	Dmel_r5.4	Histone-Modification	ChIP-chip	normalized-arrayfile_wig	H3K9me3	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00425
425	AdultMale_H3K9Me3	AdultMale_K9Me3.dcc.gff	Dmel_r5.4	Histone-Modification	ChIP-chip	computed-peaks_gff3	H3K9me3	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00425
426	AdultMale_H3K9Ac	AdultMale-K9AC-1-251918210135.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9Ac	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00426
426	AdultMale_H3K9Ac	AdultMale-K9AC-1-251918410208.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9Ac	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00426
426	AdultMale_H3K9Ac	AdultMale-K9AC-1-251918310102.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9Ac	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00426
426	AdultMale_H3K9Ac	AdultMale-K9AC-2-251918310103.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9Ac	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00426
426	AdultMale_H3K9Ac	AdultMale-K9Ac-3-251918310255.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9Ac	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00426
426	AdultMale_H3K9Ac	AdultMale-K9AC-2-251918210136.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9Ac	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00426
426	AdultMale_H3K9Ac	AdultMale-K9Ac-3-251918210069.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9Ac	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00426
426	AdultMale_H3K9Ac	AdultMale-K9AC-2-251918410209.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9Ac	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00426
426	AdultMale_H3K9Ac	AdultMale-K9Ac-3-251918410016.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9Ac	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00426
426	AdultMale_H3K9Ac	AdultMale_H3K9Ac_DCC_merged.wig	Dmel_r5.4	Histone-Modification	ChIP-chip	normalized-arrayfile_wig	H3K9Ac	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00426
426	AdultMale_H3K9Ac	AdultMale_H3K9Ac_merged_dcc.gff	Dmel_r5.4	Histone-Modification	ChIP-chip	computed-peaks_gff3	H3K9Ac	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00426
427	AdultMale-H3K4me3_set2	male-h3k4me3-1-251918210184.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me3	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00427
427	AdultMale-H3K4me3_set2	male-h3k4me3-1-251918310080.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me3	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00427
427	AdultMale-H3K4me3_set2	male-h3k4me3-1-251918410167.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me3	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00427
427	AdultMale-H3K4me3_set2	male-h3k4me3-2-251918210185.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me3	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00427
427	AdultMale-H3K4me3_set2	male-H3k4me3-2-251918310033.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me3	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00427
427	AdultMale-H3K4me3_set2	male-h3k4me3-2-251918410168.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me3	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00427
427	AdultMale-H3K4me3_set2	male-h3k4me3-3-251918210188.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me3	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00427
427	AdultMale-H3K4me3_set2	male-h3k4me3-3-251918310081.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me3	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00427
427	AdultMale-H3K4me3_set2	male-h3k4me3-3-251918410169.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me3	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00427
427	AdultMale-H3K4me3_set2	AdultMale_K4Me3_set2_DCC_merged.wig	Dmel_r5.4	Histone-Modification	ChIP-chip	normalized-arrayfile_wig	H3K4me3	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00427
427	AdultMale-H3K4me3_set2	AdultMale_K4Me3_DCC_merged.wig	Dmel_r5.4	Histone-Modification	ChIP-chip	normalized-arrayfile_wig	H3K4me3	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00427
427	AdultMale-H3K4me3_set2	male-h3k4me3_agilent_dmel3_merged_dcc.gff	Dmel_r5.4	Histone-Modification	ChIP-chip	computed-peaks_gff3	H3K4me3	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00427
428	AdultMale-H3K4me1_set2	male-h3k4me-1-251918210181.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me1	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00428
428	AdultMale-H3K4me1_set2	male-h3k4me-1-251918310077.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me1	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00428
428	AdultMale-H3K4me1_set2	male-h3k4me-1-251918410164.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me1	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00428
428	AdultMale-H3K4me1_set2	male-h3k4me-2-251918210182.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me1	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00428
428	AdultMale-H3K4me1_set2	male-h3k4me-2-251918310078.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me1	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00428
428	AdultMale-H3K4me1_set2	male-h3k4me-2-251918410165.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me1	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00428
428	AdultMale-H3K4me1_set2	male-h3k4me-3-251918210183.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me1	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00428
428	AdultMale-H3K4me1_set2	male-h3k4me-3-251918310079.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me1	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00428
428	AdultMale-H3K4me1_set2	male-h3k4me-3-251918410166.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K4me1	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00428
428	AdultMale-H3K4me1_set2	AdultMale_K4Me1_set2_DCC_merged.wig	Dmel_r5.4	Histone-Modification	ChIP-chip	normalized-arrayfile_wig	H3K4me1	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00428
428	AdultMale-H3K4me1_set2	AdultMale_K4Me1_agilent_dmel3_merged_dcc.gff	Dmel_r5.4	Histone-Modification	ChIP-chip	computed-peaks_gff3	H3K4me1	Developmental-Stage_Adult Male	ChIP-chip			Dmel_r5.4	MDENC00428
429	AdultFemale_H3K9Me3	AdultFemale-K9Me3-1-251918210063.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9me3	Strain_Y cn bw sp_Developmental-Stage_Adult Female	ChIP-chip			Dmel_r5.4	MDENC00429
429	AdultFemale_H3K9Me3	AdultFemale-K9Me3-1-251918410092.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9me3	Strain_Y cn bw sp_Developmental-Stage_Adult Female	ChIP-chip			Dmel_r5.4	MDENC00429
429	AdultFemale_H3K9Me3	AdultFemale-K9Me3-1-251918310282.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9me3	Strain_Y cn bw sp_Developmental-Stage_Adult Female	ChIP-chip			Dmel_r5.4	MDENC00429
429	AdultFemale_H3K9Me3	AdultFemale-K9Me3-2-251918210064.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9me3	Strain_Y cn bw sp_Developmental-Stage_Adult Female	ChIP-chip			Dmel_r5.4	MDENC00429
429	AdultFemale_H3K9Me3	AdultFemale-K9Me3-2-251918410093.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9me3	Strain_Y cn bw sp_Developmental-Stage_Adult Female	ChIP-chip			Dmel_r5.4	MDENC00429
429	AdultFemale_H3K9Me3	AdultFemale-K9Me3-2-251918310283.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9me3	Strain_Y cn bw sp_Developmental-Stage_Adult Female	ChIP-chip			Dmel_r5.4	MDENC00429
429	AdultFemale_H3K9Me3	AdultFemale-K9Me3-3-251918410094.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9me3	Strain_Y cn bw sp_Developmental-Stage_Adult Female	ChIP-chip			Dmel_r5.4	MDENC00429
429	AdultFemale_H3K9Me3	AdultFemale-K9Me3-3-251918210065.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9me3	Strain_Y cn bw sp_Developmental-Stage_Adult Female	ChIP-chip			Dmel_r5.4	MDENC00429
429	AdultFemale_H3K9Me3	AdultFemale-K9Me3-3-251918310284.txt	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K9me3	Strain_Y cn bw sp_Developmental-Stage_Adult Female	ChIP-chip			Dmel_r5.4	MDENC00429
429	AdultFemale_H3K9Me3	AdultFemale_H3K9Me3_DCC_merged.wig	Dmel_r5.4	Histone-Modification	ChIP-chip	normalized-arrayfile_wig	H3K9me3	Strain_Y cn bw sp_Developmental-Stage_Adult Female	ChIP-chip			Dmel_r5.4	MDENC00429
