626	E0-12h-D	White	White	ChIP-chip	chromatin	Target=D;AbName=KW0-D;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	embryo	embryo: embryonic stage	6/9/09	10/6/09	released	data/D_E0-12h_analysis/MAT_D_E0-12h.bed_dcc.gff	GSM399633
627	E0-12h-CNC	White	White	ChIP-chip	chromatin	Target=cnc;AbName=KW0-CNC;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	embryo	embryo: embryonic stage	6/9/09	10/6/09	released	data/CNC_E0-12h_analysis/MAT_CNC_E0-12h.bed_dcc.gff	GSM399627
628	E0-12h-bab1	White	White	ChIP-chip	chromatin	Target=bab1;AbName=bab-1;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	embryo	embryo: embryonic stage	6/9/09	10/6/09	released	data/bab1_E0-12h_analysis/MAT_bab1_E0-12h.bed_dcc.gff	GSM399407
630	DPY-27_N2_L4(JL00001_DPY27_N2_L4)	Lieb	Lieb	ChIP-chip	chromatin	Target=dpy-27;AbName=JL00001_DPY27;Array=40bp;ArrayPlatform=Nimblegen		Caenorhabditis elegans		N2	whole organism	larva: L4 larva	6/11/09	7/24/09	released		, GSE22706, GSM562608, GSM562609, GSM562610, GSM562611
643	E-20-24h-CBP	White	White	ChIP-chip	chromatin	Target=nejire;AbName=CBP_body;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 17	6/16/09	10/13/09	released	E20-24h-CBP_agilent_dmel3_merged_dcc.gff	
644	DPY-28_N2_MXEMB_(JL00012_DPY28_N2_MXEMB)	Lieb	Lieb	ChIP-chip	chromatin	Target=dpy-28;AbName=JL00012_DPY28;Array=40bp;ArrayPlatform=Nimblegen		Caenorhabditis elegans		N2	whole organism	embryo: proliferating embryo	6/16/09	8/31/09	released		, GSE22708, GSM562684, GSM562685
645	SDC-2_N2_MXEMB_(SDQ3146_SDC2_N2_MXEMB)	Lieb	Lieb	ChIP-chip	chromatin	Target=sdc-2;AbName=SDQ3146_SDC2, SDQ3148_SDC2;Array=40bp;ArrayPlatform=Nimblegen		Caenorhabditis elegans		N2	whole organism	embryo: proliferating embryo	6/17/09	8/4/09	released		, GSE22709, GSM562686, GSM562687, GSM562688
663	Pol_II_CTD_N2_EEMB_(ABAB817_8WG16_N2_EEMB)	Lieb	Strome	ChIP-chip	chromatin	Target=ama-1;AbName=ABAB817_8WG16;Array=40bp;ArrayPlatform=Nimblegen		Caenorhabditis elegans		N2	whole organism	embryo: blastula embryo, gastrulating embryo	6/26/09	2/17/10	released		, GSE22710, GSM562689, GSM562690, GSM562691
674	pre-RC complexes ORC Kc	MacAlpine	MacAlpine	ChIP-chip	replication factors	Target=Orc2;AbName=dORC2;Array=112bp;ArrayPlatform=Agilent		Drosophila melanogaster	Kc167				6/30/09	6/30/09	released	orc_meta_peaks.gff	GSE17282, GSM432704, GSM432705, GSM432706, GSM432707, GSM432708, GSM432709, GSM432710, GSM432711
675	pre-RC complexes MCM_cycE Kc	MacAlpine	MacAlpine	ChIP-chip	replication factors	Target=MCM2-7 complex;AbName=Pan MCM2-7 body;Array=112bp;ArrayPlatform=Agilent		Drosophila melanogaster	Kc167				6/30/09	6/30/09	released	mcm_meta_peaks.gff	GSE17283, GSM432712, GSM432713, GSM432714, GSM432715, GSM432716, GSM432717, GSM432718, GSM432719
691	Histone_H3K9me3_N2_EEMB_1_(UP07442_H3K9ME3_N2_EEMB)	Lieb	Strome	ChIP-chip	chromatin modification	Target=H3K9Me3;AbName=H3K9Me3;Array=40bp;ArrayPlatform=Nimblegen		Caenorhabditis elegans		N2	whole organism	embryo: blastula embryo, gastrulating embryo	7/6/09	2/17/10	released		, GSE22711, GSM562692, GSM562693, GSM562694
693	DPY27_11DH(I;X)_MXEMB(JL00001_DPY27_11DH_MXEMB)	Lieb	Lieb	ChIP-chip	chromatin	Target=dpy-27;AbName=JL00001_DPY27;Array=40bp;ArrayPlatform=Nimblegen		Caenorhabditis elegans		YPT40	whole organism	embryo: proliferating embryo	7/8/09	2/17/10	released		, GSE22712, GSM562695, GSM562696
695	DPY27_YPT41(II;X)_MXEMB(JL00001_DPY27_YPT41_MXEMB)	Lieb	Lieb	ChIP-chip	chromatin	Target=dpy-27;AbName=JL00001_DPY27;Array=40bp;ArrayPlatform=Nimblegen		Caenorhabditis elegans		YPT41	whole organism	embryo: proliferating embryo	7/8/09	2/17/10	released		, GSE22713, GSM562697, GSM562698
696	DPY27_YPT47(V;X)_MXEMB(JL00001_DPY27_YPT47_MXEMB)	Lieb	Lieb	ChIP-chip	chromatin	Target=dpy-27;AbName=JL00001_DPY27;Array=86bp;ArrayPlatform=Nimblegen		Caenorhabditis elegans		YPT47	whole organism	embryo: proliferating embryo	7/9/09	8/4/09	released		, GSE22714, GSM562699, GSM562700, GSM562701
701	SDC3_YPT47(V;X)_MXEMB(JL00002_SDC3_YPT47_MXEMB)	Lieb	Lieb	ChIP-chip	chromatin	Target=sdc-3;AbName=JL00002_SDC3;Array=86bp;ArrayPlatform=Nimblegen		Caenorhabditis elegans		YPT47	whole organism	embryo: proliferating embryo	7/10/09	8/4/09	released		, GSE22715, GSM562702, GSM562703
764	E4-8_H3K9Me3	White	White	ChIP-chip	chromatin modification	Target=H3K9Me3,His3:CG33806;AbName=H3K9Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 9-12	3/6/09	5/4/09	released	E4-8_K9Me3.dcc.gff	GSM384723
765	Pupae_H3K9Me3	White	White	ChIP-chip	chromatin modification	Target=H3K9Me3,His3:CG33806;AbName=H3K9Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	pupae: pupal stage	9/4/09	5/4/09	released	Pupae_K9Me3.dcc.gff	
767	E12-16_H3K27Me3	White	White	ChIP-chip	chromatin modification	Target=H3K27Me3;AbName=H3K27Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 15-16	3/8/09	4/8/09	released	E12-16_K27Me3.dcc.gff	GSM384787
768	E4-8_H3K27Me3	White	White	ChIP-chip	chromatin modification	Target=H3K27Me3;AbName=H3K27Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 9-12	2/2/09	4/8/09	released	E4-8_K27Me3.dcc.gff	GSM384778
769	E0-12_dCTCF C-term ChIP-chip	White	White	ChIP-chip	chromatin	Target=CTCF;AbName=CTCF-C;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 1-15	9/4/09	1/27/09	released	CTCF_C_1fdr.gff	GSM409069
770	E0-12_dCTCF N-term ChIP-chip	White	White	ChIP-chip	chromatin	Target=CTCF;AbName=CTCF-N;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 1-15	9/4/09	1/27/09	released	CTCF_N_1fdr.gff	GSM409070
771	E0-4_H3K4me3 new	White	White	ChIP-chip	chromatin modification	Target=H3K4Me3;AbName=H3K4Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 1-9	8/11/08	8/11/08	released	E0-4_H3K4Me3_merged_dcc.gff	
864	E8-12_H3K4Me1 ChIP-chip	White	White	ChIP-chip	chromatin modification	Target=H3K4Me1;AbName=H3K4Me1;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 12-15	9/4/09	10/13/09	released	E8-12_H3K4Me1_agilent_dmel3_merged_dcc.gff	
865	E8-12_H3K4Me3 ChIP-chip	White	White	ChIP-chip	chromatin modification	Target=H3K4Me3,His3:CG33806;AbName=H3K4Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 12-15	9/4/09	10/13/09	released	E8-12_H3K4Me3_agilent_dmel3_merged_dcc.gff	
866	E8-12_H3K9Me3 ChIP-chip	White	White	ChIP-chip	chromatin modification	Target=H3K9Me3,His3:CG33806;AbName=H3K9Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 12-15	9/4/09	10/15/09	released	E8-12_H3K9Me3_agilent_dmel3_merged_dcc.gff	
867	E0-4_H3K27Me3 ChIP-chip	White	White	ChIP-chip	chromatin modification	Target=H3K27Me3;AbName=H3K27Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 1-9	9/4/09	10/15/09	released	E0-4_H3K27Me3_agilent_dmel3_merged_dcc.gff	
868	E8-12_H3K27Me3 ChIP-chip	White	White	ChIP-chip	chromatin modification	Target=H3K27Me3;AbName=H3K27Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 12-15	9/4/09	10/13/09	released	E8-12_H3K27Me3_agilent_dmel3_merged_dcc.gff	
869	AdultMale_H3K27Me3 ChIP-chip Set2	White	White	ChIP-chip	chromatin modification	Target=H3K27Me3;AbName=H3K27Me3;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	9/4/09	10/13/09	released	AdultMale_H3K27Me3-Set2_agilent_dmel3_merged_dcc.gff	
870	E8-12_H3K9Ac ChIP-chip	White	White	ChIP-chip	chromatin modification	Target=H3K9Ac;AbName=H3K9Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 12-15	9/4/09	10/15/09	released	E8-12_H3K9Ac_agilent_dmel3_merged_dcc.gff	
871	AdultMale_H3K9Ac ChIP-chip set2	White	White	ChIP-chip	chromatin modification	Target=H3K9Ac;AbName=H3K9Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	9/4/09	10/15/09	released	AdultMale_H3K9Ac-Set2_merged_dcc.gff	
872	E8-12_H3K27Ac ChIP-chip	White	White	ChIP-chip	chromatin modification	Target=H3K27Ac;AbName=H3K27Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 12-15	9/4/09	10/15/09	released	E8-12_H3K27Ac_agilent_dmel3_merged_dcc.gff	
873	AdultMale_H3K27Ac ChIP-chip	White	White	ChIP-chip	chromatin modification	Target=H3K27Ac;AbName=H3K27Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	9/4/09	10/13/09	released	AdultMale_H3K27Ac_agilent_dmel3_merged_dcc.gff	
874	AdultMale_H3K27Ac ChIP-chip Set2	White	White	ChIP-chip	chromatin modification	Target=H3K27Ac;AbName=H3K27Ac;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	9/4/09	10/15/09	released	AdultMale_H3K27Ac-Set2_agilent_dmel3_merged_dcc.gff	
875	E0-4_CBP ChIP-chip	White	White	ChIP-chip	chromatin	Target=nej;AbName=CBP_body;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 1-9	9/4/09	10/15/09	released	E0-4_CBP_agilent_dmel3_merged_dcc.gff	
876	E4-8_CBP ChIP-chip	White	White	ChIP-chip	chromatin	Target=nejire;AbName=CBP_body;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster			whole organism	embryo: embryonic stage 9-12	9/4/09	10/13/09	released	E4-8_CBP_agilent_dmel3_merged_dcc.gff	
877	E16-20_CBP ChIP-chip	White	White	ChIP-chip	chromatin	Target=nej;AbName=CBP_body;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 17	9/4/09	10/14/09	released	E16-20_CBP_agilent_dmel3_merged_dcc.gff	
878	L1_CBP ChIP-chip	White	White	ChIP-chip	chromatin	Target=nej;AbName=CBP_body;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	larva: first instar larval stage	9/4/09	10/15/09	released	L1_CBP_dcc.gff	
879	L3_CBP ChIP-chip	White	White	ChIP-chip	chromatin	Target=nej;AbName=CBP_body;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	larva: third instar larval stage	9/4/09	10/15/09	released	L3_CBP_dcc.gff	
880	Pupae_CBP ChIP-chip	White	White	ChIP-chip	chromatin	Target=nej;AbName=CBP_body;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	pupae: pupal stage	9/4/09	10/15/09	released	Pupae_CBP_agilent_dmel3_merged_dcc.gff	
881	AdultFemale_CBP ChIP-chip	White	White	ChIP-chip	chromatin	Target=nej;AbName=CBP_body;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	9/4/09	10/15/09	released	AdultFemale_CBP_agilent_dmel3_merged_dcc.gff	
882	AdultMale_CBP ChIP-chip	White	White	ChIP-chip	chromatin	Target=nej;AbName=CBP_body;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	9/4/09	10/15/09	released	AdultMale_CBP_agilent_dmel3_merged_dcc.gff	
883	L2_PolII ChIP-chip	White	White	ChIP-chip	chromatin	Target=RNA Polymerase II;AbName=Covance_8WG16:14861301;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	larva: second instar larval stage	9/4/09	10/13/09	released	L2_PolII_agilent_dmel3_merged_dcc.gff	
884	L3_PolII ChIP-chip	White	White	ChIP-chip	chromatin	Target=RNA Polymerase II;AbName=Covance_8WG16:14861301;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	larva: third instar larval stage	9/4/09	10/13/09	released	L3_PolII_dcc.gff	
885	E0-4_8wg16 ChIP-chip	White	White	ChIP-chip	chromatin	Target=RNA Polymerase II;AbName=Covance_8WG16:14861301;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 1-9	9/4/09	10/13/09	released	E0-4_8wg16_agilent_dmel3_merged_dcc.gff	
886	E4-8 PolII set2 (8wg16) ChIP-chip	White	White	ChIP-chip	chromatin	Target=RNA Polymerase II;AbName=Covance_8WG16:14861301;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 9-12	9/4/09	10/15/09	released	E4-8_8wg16_agilent_dmel3_merged_dcc.gff	
887	E4-8_8wg16 ChIP-chip	White	White	ChIP-chip	chromatin	Target=RNA Polymerase II;AbName=Covance_8WG16:14861301;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 9-12	9/4/09	10/15/09	released	E4-8_8wg16_agilent_dmel3_merged_dcc.gff	
888	E16-20_8wg16 ChIP-chip	White	White	ChIP-chip	chromatin	Target=RNA Polymerase II;AbName=Covance_8WG16:14861301;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 17	9/4/09	10/13/09	released	E16-20_8wg16_dcc.gff	
889	L3_8wg16 ChIP-chip	White	White	ChIP-chip	chromatin	Target=RNA Polymerase II;AbName=Covance_8WG16:14861301;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	larva: third instar larval stage	9/4/09	9/4/09	released	L3_8wg16_agilent_dmel3_merged_dcc.gff	
890	Pupae_8wg16 ChIP-chip	White	White	ChIP-chip	chromatin	Target=RNA Polymerase II;AbName=Covance_8WG16:14861301;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	pupae: pupal stage	9/4/09	10/16/09	released	Pupae_PolII-Set2_agilent_dmel3_merged_dcc.gff	GSM418514
891	AdultFemale_8wg16 ChIP-chip	White	White	ChIP-chip	chromatin	Target=RNA Polymerase II;AbName=Covance_8WG16:14861301;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	9/4/09	10/13/09	released	AdultFemale_8wg16_agilent_dmel3_merged_dcc.gff	
897	MRG-1_N2_EEMB_(SDQ0790_MRG1_N2_EEMB)	Lieb	Strome	ChIP-chip	chromatin	Target=mrg-1;AbName=SDQ0790_MRG1;Array=40bp;ArrayPlatform=Nimblegen		Caenorhabditis elegans		N2	whole organism	embryo: blastula embryo, gastrulating embryo	9/7/09	11/27/09	released		, GSE22716, GSM562704, GSM562705, GSM562706
898	E0-8_Kr-D2 ChIP-chip	White	White	ChIP-chip	chromatin	Target=Kr;AbName=KW3-Kr-D2;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 1-12	9/4/09	10/16/09	released	MAT_Kr-D2_E-0-8h.bed_dcc.gff	
899	E0-12_PolII	White	White	ChIP-chip	chromatin	Target=RNA Polymerase II;AbName=Covance_8WG16:14861301;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 1-15	9/4/09	10/15/09	released	MAT_PolII_E-0-12h.bed_dcc.gff	GSM409077
900	E0-4_CBP	White	White	ChIP-chip	chromatin	Target=nej;AbName=CBP_body;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 1-9	9/4/09	10/15/09	released	MAT_rbCBP_E-0-4h.bed_dcc.gff	
901	E0-12_Su(Hw)PG	White	White	ChIP-chip	chromatin	Target=su(Hw);AbName=Su(Hw)-PG;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 1-15	9/4/09	10/15/09	released	MAT_Su(Hw)PG_E-0-12h.bed_dcc.gff	
902	E0-4_GFP_7T ChIP-chip	White	White	ChIP-chip	chromatin	Target=cad;AbName=odg-GFP;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		7T-CAD	whole organism	embryo: embryonic stage 1-9	9/4/09	10/16/09	released	MAT_GFP_7T-E-0-4h.bed_dcc.gff	
903	E8-12_CBP_Set2	White	White	ChIP-chip	chromatin	Target=nejire;AbName=CBP_body;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 12-15	9/4/09	10/15/09	released	E8-12_CBP_merged_dcc.gff	
904	L2_8wg16 ChIP-chip	White	White	ChIP-chip	chromatin	Target=RNA Polymerase II;AbName=Covance_8WG16:14861301;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	larva: second instar larval stage	9/4/09	9/4/09	released	L2_PolII-Set2_agilent_dmel3_merged_dcc.gff	
905	E12-16_CBP ChIP-chip	White	White	ChIP-chip	chromatin	Target=nej;AbName=CBP_body;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 15-16	9/4/09	10/16/09	released	E12-16_CBP_agilent_dmel3_merged_dcc.gff	
906	E12-16_Pol_II ChIP-chip	White	White	ChIP-chip	chromatin	Target=RNA Polymerase II;AbName=Covance_8WG16:14861301;Array=160bp;ArrayPlatform=Agilent		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 15-16	9/4/09	10/16/09	released	E12-16_PolII_agilent_dmel3_merged_dcc.gff	
908	Kc167_CTCF-N ChIP-chip	White	White	ChIP-chip	chromatin	Target=CTCF;AbName=CTCF-N;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster	Kc167				9/4/09	10/16/09	released	MAT_CTCF-N_KcCells.bed_dcc.gff	GSM409079
909	Histone_H3K36me2_N2_EEMB_(HK00012_H3K36ME22C3_N2_EEMB)	Lieb	Strome	ChIP-chip	chromatin modification	Target=H3K36Me3;AbName=H3K36Me3;Array=40bp;ArrayPlatform=Nimblegen		Caenorhabditis elegans		N2	whole organism	embryo: blastula embryo, gastrulating embryo	9/7/09	11/27/09	released		, GSE22717, GSM562707, GSM562708
911	MES-4_N2_EEMB_(SDQ0791_MES4_N2_EEMB)	Lieb	Strome	ChIP-chip	chromatin	Target=mes-4;AbName=SDQ0791_MES4;Array=40bp;ArrayPlatform=Nimblegen		Caenorhabditis elegans		N2	whole organism	embryo: blastula embryo, gastrulating embryo	9/7/09	11/27/09	released		, GSE22718, GSM562709, GSM562710, GSM562711
912	H3K4me3_Kc167 ChIP-chip	White	White	ChIP-chip	chromatin modification	Target=H3K4Me3,His3:CG33806;AbName=H3K4Me3;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster	Kc167				9/4/09	10/16/09	released	MAT_H3K4me3_KcCells.bed_dcc.gff	GSM409458
913	CTCF-N_S2 ChIP-chip	White	White	ChIP-chip	chromatin	Target=CTCF;AbName=CTCF-N;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster	S2-DRSC				9/4/09	10/16/09	released	MAT_CTCF-N_S2Cells.bed_dcc.gff	
914	H3K4me3_S2 ChIP-chip	White	White	ChIP-chip	chromatin modification	Target=H3K4Me3,His3:CG33806;AbName=H3K4Me3;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster	S2-DRSC				9/4/09	10/16/09	released	MAT_H3K4me3_S2cells.bed_dcc.gff	GSM409457
919	E0-12_H3K27me3 ChIP-chip	White	White	ChIP-chip	chromatin modification	Target=H3K27Me3;AbName=H3K27Me3;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: embryonic stage 1-15	9/4/09	10/15/09	released	GSM409076_H3K27me3_nn_100bp_hmmseg.bed.new.bed.gff	GSM409076
921	BEAF-70.BG3	Karpen	Pirrotta	ChIP-chip	chromatin	Target=BEAF-32;AbName=BEAF-70;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster	ML-DmBG3-c2				9/4/09	10/12/09	released	repset.4620429.smoothedM.clusters.gff3	GSE20811, GSM520991, GSM520991, GSM520992, GSM520993, GSM520994
922	BEAF-70.S2	Karpen	Pirrotta	ChIP-chip	chromatin	Target=BEAF-32;AbName=BEAF-70;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster	S2-DRSC				9/4/09	10/12/09	released	repset.4620888.smoothedM.clusters.gff3	GSE20812, GSM520995, GSM520995, GSM520996, GSM520997, GSM520998
923	BRE1_Q2539.S2	Karpen	Kuroda	ChIP-chip	chromatin	Target=Bre1;AbName=BRE1_Q2539;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster	S2-DRSC				9/4/09	10/12/09	released	repset.5013881.smoothedM.clusters.gff3	GSE20813, GSM520999, GSM520999, GSM521000, GSM521001, GSM521002
924	CP190-HB.BG3	Karpen	Pirrotta	ChIP-chip	chromatin	Target=Cp190;AbName=CP190-HB;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster	ML-DmBG3-c2				9/4/09	10/12/09	released	repset.4623893.smoothedM.clusters.gff3	GSE20814, GSM521003, GSM521003, GSM521004, GSM521005, GSM521006
925	CP190-HB.S2	Karpen	Pirrotta	ChIP-chip	chromatin	Target=Cp190;AbName=CP190-HB;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster	S2-DRSC				9/4/09	10/12/09	released	repset.4621224.smoothedM.clusters.gff3	GSE20815, GSM521007, GSM521007, GSM521008, GSM521009, GSM521010
926	dMi-2_Q2626.S2	Karpen	Kuroda	ChIP-chip	chromatin	Target=Mi-2;AbName=dMi-2_Q2626;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster	S2-DRSC				9/4/09	10/12/09	released	repset.5013876.smoothedM.clusters.gff3	GSE20816, GSM521011, GSM521011, GSM521012, GSM521013, GSM521014
927	dRING Q3200.BG3	Karpen	Pirrotta	ChIP-chip	chromatin	Target=Sce;AbName=dRING Q3200;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster	ML-DmBG3-c2				9/4/09	10/15/09	released	repset.8061139.smoothedM.clusters.gff3	GSE20817, GSM521015, GSM521015, GSM521016, GSM521017, GSM521018
928	dRING Q3200.S2	Karpen	Pirrotta	ChIP-chip	chromatin	Target=Sce;AbName=dRING Q3200;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster	S2-DRSC				9/4/09	10/15/09	released	repset.8061137.smoothedM.clusters.gff3	GSE20818, GSM521019, GSM521019, GSM521020, GSM521021, GSM521022
930	H3K18Ac (new lot).Clone_8	Karpen	Elgin	ChIP-chip	chromatin modification	Target=H3K18Ac;AbName=H3K18Ac;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster	CME W1 Cl.8+				9/4/09	10/12/09	released	repset.8061138.smoothedM.clusters.gff3	GSE20819, GSM521023, GSM521023, GSM521024, GSM521025, GSM521026
931	H3K36me3.14-16 hr OR embryo	Karpen	Kuroda	ChIP-chip	chromatin modification	Target=H3K36Me3;AbName=H3K36Me3;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		Oregon-R-modENCODE	whole organism	embryo: egg stage, embryonic stage, fertilized egg stage, late embryonic stage, unfertilized egg stage, embryonic stage 16	9/4/09	10/13/09	released	repset.4161794.smoothedM.clusters.gff3	GSE23457, GSM575364, GSM575364, GSM575365, GSM575366, GSM575367
932	H3K36me3.2-4 hr OR embryo	Karpen	Kuroda	ChIP-chip	chromatin modification	Target=H3K36Me3;AbName=H3K36Me3;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		Oregon-R-modENCODE	whole organism	embryo: early extended germ band stage, embryonic stage, embryonic stage 5-9	9/4/09	10/13/09	released	repset.4161797.smoothedM.clusters.gff3	GSE23458, GSM575368, GSM575368, GSM575369, GSM575370, GSM575371
936	H3K9me2-Ab2 (new lot).2-4 hr OR embryo	Karpen	Elgin	ChIP-chip	chromatin modification	Target=H3K9Me2;AbName=H3K9Me2;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster		Oregon-R-modENCODE	whole organism	embryo: early extended germ band stage, embryonic stage, embryonic stage 5-9	9/4/09	10/13/09	released	repset.4162511.smoothedM.clusters.gff3	
937	H3K9me2-Ab2 (new lot).Clone_8	Karpen	Elgin	ChIP-chip	chromatin modification	Target=H3K9Me2;AbName=H3K9Me2;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster	CME W1 Cl.8+				9/4/09	10/12/09	released	repset.8061125.smoothedM.clusters.gff3	GSE20820, GSM521027, GSM521027, GSM521028, GSM521029, GSM521030
938	H3K9me2-Ab2 (new lot).Kc	Karpen	Elgin	ChIP-chip	chromatin modification	Target=H3K9Me2;AbName=H3K9Me2;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster	Kc167				9/4/09	10/12/09	released	repset.4623896.smoothedM.clusters.gff3	GSE20821, GSM521031, GSM521031, GSM521032, GSM521033, GSM521034
940	H3K9me3 (new lot).Clone_8	Karpen	Elgin	ChIP-chip	chromatin modification	Target=H3K9Me3;AbName=H3K9Me3;Array=38bp;ArrayPlatform=Affymetrix		Drosophila melanogaster	CME W1 Cl.8+				9/4/09	10/12/09	released	repset.8061134.smoothedM.clusters.gff3	GSE20822, GSM521035, GSM521035, GSM521036, GSM521037, GSM521038
